Q1,交差点に近づいたとき、警察官が水平にあげた両腕に平行していたが(Aの状態)、その両腕を垂直にあげたので(Bの状態)、停止線の直前で停止した。,○
Q2,前車の仮免許練習標識を表示した普通自動車が、遅い速度で進行しているので、その直前に割り込んだ。,×
Q3,この標示は「自転車専用道路」をあらわしている。,×
Q4,歩行者用道路では、通行許可証があれば通行するときに徐行しなくてよい。,×
Q5,車が路線バスなどの優先通行帯を通行できる場合は、他の通行帯の交通量が多く混雑しているときである。,×
Q6,危険物を運搬するときは、包装、積載を確実にし、危険物を運搬中であることを示す標示板をかける。,○
Q7,優先道路を走行中の車は、交差する横の道路から優先道路に入ろうとする車があっても、必ず停止してゆずるから、優先道路を通行する車は、速度を落とすことなくそのまま進行すればよい。,×
Q8,交差点に近づいたとき、前方の信号が青色から黄色からに変わり、停止線までの距離も充分にあったが、急用のため急いでいたので、そのまま交差点を通行した。,×
Q9,免許証を紛失しても、運転の資格までなくなったわけではないから、免許証をさがしている間は運転してもよい。,×
Q10,この標識は、センターラインのないところの「道路の中心」を表わしている。,×
Q11,この図は、歩行者が交差点で斜めに横断できることをあらわしている。,○
Q12,この標識がある場所で、友人の買物を待つため5分間車をとめた。,×
Q13,この標示は車の駐車と停車、及び軽車両の通行が禁止されている路側帯である。,○
Q14,「黄色の灯火の点滅」信号に対面する歩行者や車は、他の交通に注意して進行することができる。,○
Q15,この標示は、路線バスだけが通行できることをあらわし、他の車の通行を禁止している。,×
Q16,左の標識がある場所では、横風のためハンドルをとられやすいので注意しなければならない。,×
Q17,この標示がある道路で、車が矢印のように進路を変えてはならない。,○
Q18,この標識は「駐・停車禁止」をあらわしている。,○
Q19,この標識は「車両通行止め」をあらわしている。,×
Q20,この標識は「駐車禁止」をあらわしている。,×
Q21,道路の左側部分の幅が6メートルに満たない道路で、右側部分の見とおしがきかなかったが、反対方向から車が来るようすがなかったので右側部分にはみ出して追い越した。,×
Q22,普通自動二輪、大型自動二輪、原付の積み荷の後方は、荷台から50cmまで出してよい,×
Q23,駐車禁止でない道路で車をとめたとき、車の右側の道路幅が3.5メートル以上なかったが、運転者がそばにいて指示をしながら10分間貨物の積みおろしを行った。,○
Q24,普通二輪免許又は大型二輪免許を受けて1年を過ぎていない者は、二人乗りの運転は禁止されている。,○
Q25,同一方向に三つの通行帯がある道路では、最も右側の車線を追い越しのためにあけておけば、他の車線は車の速度に関係なく、どの車線を通行してもよい。,×
Q26,第一種大型免許で、回送するための大型バスを運転した。,○
Q27,自動車を運転中、緊急自動車が接近してきたとき、近くに交差点がない道路では、道路の左に寄ってゆずる。,○
Q28,駐車禁止の場所で、運転者は車から離れずに友人の帰りを5分間待った。,×
Q29,暗いトンネルでは前照灯をつけるが、同時に方向指示器もつけたまま走行するのがよい。,×
Q30,小型特殊免許で、原動機付自転車を運転することができる。,×
Q31,自動二輪車に乗るときは、ステップに土ふまずをのせ、足のうらが水平になるようにし、足先をまっすぐ前方に向け、タンクを両ひざでしめる。,○
Q32,タクシーを運転中、対向車線側に客が乗車の申し入れをしていたので、左の矢印のような転回をした。,×
Q33,駐車が禁止されていない道路であっても夜間、同じ場所に8時間をこえて駐車してはならない。,○
Q34,警察官のAとBのような腕による手信号は、矢印の方向からの車に対しては同じ意味を表わしている。,×
Q35,すべりやすい道路で、ブレーキを踏むと空走距離が長くなる。,×
Q36,パーキング・チケット発給設備があるところで駐車するときは、パーキング・チケットを受けたら駐車している間、フロントガラスの内側の見やすいところに掲示しなければならない。,○
Q37,交通整理の行われていない横断歩道の直前で停止している車があっても、自分の車の進路の前方に歩行者がいなければそのまま通過してもよい。,×
Q38,一方通行の道路から右折するときは、あらかじめ道路の右側端に寄り、交差点の中心の内側を徐行する。,○
Q39,自動車の速度と制動距離の関係は、速度が2倍になれば制動距離もほぼ2倍になる。,×
Q40,交差点の手前で青信号になったが、前車が発進しないので、警音器を鳴らした。,×
Q41,本線車道に入ろうとする車は、加速車線で十分な加速をするから、本線車道を通行している車は、これにゆずらなければならない。,×
Q42,夜間、他の車と行き違うとき、対向車のライトで道路の中央付近の歩行者が見えなくなることがあるので、十分に注意する。,○
Q43,普通自動車に追いつかれた大型貨物自動車は、後車の追い越しが終わるまで速度を増してはならない。,○
Q44,高速自動車国道では、故障車をロープ等でけん引して運転することはできない。,○
Q45,道路のまがりかど付近は、見とおしがわるいときに限り、徐行しなければならない。,×
Q46,右側の方向指示器を操作するのは、右折するときだけである。,×
Q47,駐車違反をして違法駐車標章をはられた場合、すぐに車を移動し、その場所の警察署に申し出なければならない。,○
Q48,追い越しをするときは、前車が右折のため中央に寄って通行している場合のほかは、その右側を通行する。,○
Q49,信号機が表示する「赤色の灯火の点滅」に対面した自動車は、交差点の停止位置で一時停止し、安全確認をする。,○
Q50,この標識は「進行方向別通行区分」をあらわしている。,×
Q51,坂道で行き違うとき通常上りを優先させているのは、上りの発進が難しいからである。,○
Q52,横断歩道の手前30メートル以内の部分で、普通自動車が、原動機付自転車を追い越した。,×
Q53,走行中に横すべりをおこす原因は、主に車の整備不良がその原因となる。,×
Q54,自動車は登録を受けて(軽車両は届け出)番号標(ナンバープレート)を付けたものでなければ、運行の用に供してはならない。,○
Q55,車は優先道路を通行している場合でも、左右の見とおしがきかない交差点に入ろうとするときは、徐行しなければならない。,×
Q56,一方通行の道路を通行中、後方から緊急自動車が近づいてきたが、道路の左端に寄ると緊急自動車の通行の妨げになるので右側に寄って進路をゆずった。,○
Q57,自動車の前面ガラスには、次の検査の時期(年、月)を示す検査標章をはらなければならない。,○
Q58,トンネルから出るときは、明るくなり視力も低下しないので速度を落とさなくてもよい。,×
Q59,交通事故による負傷者に大声で呼びかけたり、肩をたたいても反応がない場合は、呼吸の気道がふさがらないように頭を後方にそらせる。,○
Q60,走行中に後輪が右に横すべりした場合は、ハンドルを左に切ればよい。,×
Q61,空走距離と停止距離を合わせたものが、制動距離である。,×
Q62,この標識は、「車線数減少」を表している。,×
Q63,見とおしのきかないまがりかどで「警笛鳴らせ」の道路標識があったが、交通量が少なかったので、鳴らさずに通った。,×
Q64,タイヤの空気圧が低いままで高速走行を続けると、スタンディングウェーブ現象(波打ち現象)がおきることがる。,○
Q65,駐車禁止の場所であったが、自動車が貨物を積むため、運転者は離れずに5分間で終えて去った。,○
Q66,電車が通った直後でも、車は踏切の直前で停止し、安全であることを確かめて通る。,○
Q67,普通免許または大型特殊免許を受けて三年の運転経験がある者が大型免許を取得した場合、年齢に関係なく大型のダンプカーなど、特定の大型自動車を運転することができる。,○
Q68,二輪車のカーブのまがり方は、ハンドルを切るのではなく、車体を傾けながら自然にまがるようにする。,○
Q69,道路のまがり角付近は、減速すれば徐行しなくてもよい。,×
Q70,前車を追い越して進路をもどすときは、追い越した車全体がルームミラーにうつってから、進路をゆるやかに左にとる。,○
Q71,自動車の積載重量の制限は、その車の最大積載量の10分の1増しまで許可なく積んでよい。,×
Q72,追い越し禁止の区間・場所でも、その自動車や原動機付自転車が軽車両を追い越しても、違反ではない。,○
Q73,左折するときは、左前輪を交差点のかどすれすれに寄せ、できるだけ交差点の側端に沿って通行する。,×
Q74,凍結した道路には、水をまくとよい。,×
Q75,信号が「赤色」であっても、交通整理中の交通巡視員が「進め」の手信号をしたときは、その手信号に従って通る。,○
Q76,エンジンブレーキは、低速ギアほどよくきく。,○
Q77,高速自動車国道では、どんな場合でも最低速度に達しない速度で、運転してはならない。,×
Q78,50キロメートル毎時で走行中の車が、25キロメートル毎時に落とせば徐行になる。,×
Q79,運転手がする合図は、それぞれの行為が終わるまで、その合図を続けなければならない。,○
Q80,タイヤチェーンは前輪駆動、後輪駆動に関係なく後輪につけるものである。,×
Q81,道路標示とはペイントや道路びょうなどによって路面に示された線、記号、文字をいう。,○
Q82,夜間、駐車するとき、照明灯がつき50メートル後方から見える場所であったので、駐車灯等はつけないで駐車した。,○
Q83,高速道路で故障したときは、停止表示器材を後方に置けば、本線車道にとめてよい。,×
Q84,原動機付自転車を運転するとき、なれている道路で、近い距離の場合は、ヘルメットをかぶらなくてもよい。,×
Q85,高速道路では、昼間でも霧などのため200メートル先が見えない場合は、前照灯をつける。,○
Q86,乾燥した舗装道路で、60キロメートル毎時で走行中の自動車の停止距離は、約40メートルをこえた距離である。,○
Q87,初心運転者標識は車の前、後ろのどちらか一方だけにつけて運転すればよい。,×
Q88,オートマチック車は、エンジン始動直後やエアコン作動時は、エンジンの回転数が高くなり急発進する危険があるので、ブレーキペダルをしっかり踏んでおかなければならない。,○
Q89,駐車場や車庫の出入り口から3メートル以内は駐車禁止であるが、それが自宅用のものであれば駐車してもよい。,×
Q90,交差点以外の横断歩道等がないところで、手信号や灯火による信号をしているときの停止位置は、その警察官の1メートル手前である。,○
