Q1,横断歩道、自転車横断帯とその前後10メートル以内の場所は、駐車も停車もしてはならない。,×
Q2,右折する時も、転回する時の合図と行う場所や方法は同じである。,○
Q3,雨の日、対向車線のトラックが水しぶきを上げて近づいてきたため、対向車が続いてくるとその水しぶきで視界がさえぎられるおそれがあるので、速度を上げて前者に接近し、すぐ後ろを走行した。,×
Q4,幼児を自動車に乗せるときは、運転者の目の届きやすい前部座席に乗せるほうがよい。,×
Q5,ガソリンスタンドから出るとき、誘導員の合図があったので、徐行して歩道を横切った。,×
Q6,スタンディングウェーブ現象は、空気圧の低いタイヤで高速走行するときに起こりやすく、この現象が発生すると、トレッドゴムなどが分離したり、破裂する危険性が高くなる。,○
Q7,駐車車両のそばを通るときは、車のかげからこどもが飛び出すことなどを予測して、速度を落とすなど注意しながら走行する。,○
Q8,車線減少のための進路を変更する場合には、後続車がなければ合図を出さなくてもよい。,×
Q9,この標識は、歩行者は通行してもよいが、車両はすべて通行止めを表わす。,×
Q10,大型免許を受けた者は、大型自動車、普通自動車、大型自動二輪車、小型特殊自動車、原動機付自転車を運転してもよい。,×
Q11,交差点の手前で車両通行帯が黄色の線で区画されているところでは、後方や側方の安全を確認できれば危険がないので、右左折のための進路変更をしてもよい。,×
Q12,この標識は、近くに横断歩道があることを表わしている。,×
Q13,この標識のある通行帯は、午前7時から午前9時までの時間内は、乗客のいる観光用の貸切バスも通行してもよい。,×
Q14,この標識は、「合流交通」を表している。,×
Q15,睡眠作用のある薬を服用したときは、車などの運転をしてはいけない。,○
Q16,走行中オーバーヒートしたときは、直ちにエンジンを止めて冷却水を補充する。,×
Q17,この標識は、この先の道路が工事中で車が通行してはいけないことを表わしている。,×
Q18,乗車定員5人のタクシーを運転中、大人2人と幼児4人の乗車の申し入れがあったが定員をこえてしまうので、乗車をことわった。,○
Q19,この標識のある場所では、矢印のように進行してもよい。,×
Q20,警察官などの手信号で、横に水平に上げた腕に平行する交通に交差する交通は、赤色の灯火の信号と同じ意味である。,○
Q21,近くに交差点のない道路で緊急自動車が接近してきたときは、道路の左側に寄って一時停止しなければならない。,×
Q22,次の交差点を右折するため、道路の中央寄りを進行中、左前方の車が右折の合図をしたので、急ブレーキで進路をゆずった。,×
Q23,車両通行帯が黄色の線で区画されているところは、進路変更が禁止されているが、タクシーで客を乗せるためであれば、黄色の線に関係なく進路変更ができる。,×
Q24,高速道路を走行中、前方の交通が渋滞し、ノロノロ運転になってしまったので、やむを得ず路側帯を通行した。,×
Q25,この標識は、二輪の自動車以外の自動車通行止めを表わしている。,×
Q26,この路側帯に入って駐停車するときは、車の左側に0.75メートルの余地をとらなけらばならない。,○
Q27,交通量が少ないときは、他の道路利用者に迷惑をかけることはないので自分の通行の利便だけを考えて運転してよい。,×
