Q1,交差点に進行中に緊急自動車が接近してきたので、進路をゆずるため交差点内に停止した。,×
Q2,このような路側帯には、人の乗り降りのためであっても中に入って車を止めてはならない。,○
Q3,踏切を通過するときは、踏切内で停止しないようにするため、発進後直ちに高速ギアに入れ、歩行者や対向車に注意しながら、中央寄りを一気に通過する。,×
Q4,後退するときの手による合図は、腕を斜め下にのばし、手の平を後ろに向けて、その腕を前後に動かす。,○
Q5,ひき逃げ車両を見かけたら、負傷者を助けることはもちろん、車のナンバー、車種や色などの特徴を警察官に届け出る。,○
Q6,この標示は、車両の「通行禁止部分」を意味する。,×
Q7,この図でAの車が、停止しているBの車の横を通過するときは、Cの位置で一時停止しなければならない。,○
Q8,昼間でも一般道路のトンネルの中や濃い霧の中などで50メートル先が見えないところを通行するときは、前照灯、車幅灯、尾灯などをつけなければならない。,○
Q9,高速道路を通行するときは、高速道路で停止することのないよう、走行前に燃料、冷却水、エンジンオイルなどの量を点検しなければならない。,○
Q10,第二種運転免許証は紛失しても再交付の申請を警察に出していれば、免許証が交付されるまでの間もバスやタクシーを運転できる。,×
Q11,高速道路で追い越しをする場合は、早めに合図し、追い越し車線の車の動きに注意してから行い、特に進路を戻す時は、車全体がルームミラーに写ったことを確認してから行なうようにしなけらばならない。,○
Q12,この標識は、センターラインのないところの「道路の中心」を表わしている。,×
Q13,この標識板は、一方通行を表している。,×
Q14,この標示の中に車を乗り入れてはならない。,○
Q15,交差点とその付近は最も交通事故の多い危険な場所なので、交差点に入ろうとするときや交差点を通行するときは、歩行者や他の車に注意するとともに、見えないところにひそむ危険を予測し、できる限り安全な速度で通行しなければならない。,○
Q16,この信号機の信号に対する車は、徐行して通行することができる。,×
Q17,大型第二種免許をうけていれば、旅客運送の目的で大型バスはもちろん、タクシーも運転してよい。,○
Q18,この補助標識は本標識が表示する交通規制の終わりであることを表している。,○
Q19,交通巡視員は警察官ではないので、交通巡視員が手信号をしていても、その手信号には従わなくてもよい。,×
Q20,この標示の路側帯に入って駐車することはできないが停車することはできる。,×
Q21,この標識の道路では、乗客を乗せたタクシーであっても通行することはできない。,○
Q22,放置駐車違反(運転車が車を離れていてすぐに運転できない状態でする行為)をすると、運転者ばかりでなく、使用者もその責任を問われることになる。,○
Q23,農耕作業用車のように構造上時速50キロメートル以上の速度を出せない自動車は、高速自動車国道を通行してはならない。,○
Q24,トンネルの出口や切り通しの出口で、突然、横風を受けてハンドルがとられた感じになったので、速度を落とし、ハンドルをしっかり握り、あわてずにゆくっくりとハンドルを修正した。,○
Q25,この補助標識は、交通規制の「始まり」を表わしている。,×
Q26,前の車を追い越すため、または進路変更するために加速する必要があるときは、定められた速度をこえて運転をしてもよい。,×
Q27,この標識は転回禁止の規制標識である。従って、車はこの標識のあるところでは転回してはいけない。,×
Q28,人の乗り降りのため、停止している通学通園バスのそばを通るときは、徐行して安全を確かめなくてはならない。,○
Q29,この信号機の青矢印は、信号が赤色であっても矢印方向には進行してもよいことを表しているが、軽車両や二段階の右折方法による右折をする原動機付自転車は進行することはできない。,○
Q30,自動車に乗る前には、車の前後や車の下などに人がいないかを確かめることが大切である。,○
Q31,雪道を通行する場合は、雪の積もったところはハンドルがとられるおそれがあるので、前の車の通った跡を選んで通る方がよい。,○
Q32,交差点を直進しようとして図のように矢印の方向から進行中、Aの地点で前方の信号が青色から黄色に変わったときは、急停止しなければならない。,×
Q33,こう配の急な下り坂では、自動車や原動機付自転車を追い越ししてはいけないが、こう配の急な上り坂では追い越ししてよい。,○
Q34,横断歩道のないところを横断している歩行者に対しても、徐行や減速するなどしてその通行を妨げてはならない。,○
Q35,交通整理の行なわれていない交差点に入ろうとする場合で交差する道路が優先道路である時や幅が明らかに広い時は、徐行しなければならない。,○
Q36,日常点検の結果、エンジン始動時に異音を発見したが、前日の運転には問題がなかったので、そのまま運転した。,×
Q37,この標識がある場所では、横風のためハンドルをとられやすいので注意しなければならない。,×
Q38,オートマチック車が交差点などで停止するときは、ブレーキペダルを踏み、念のためハンドブレーキもかけておくとよい。,○
Q39,この標識は「指定方向外進行禁止」をあらわしている。,○
Q40,運転者が危険を感じてブレーキを踏み、ブレーキが実際にきき始めるまでの間に走る距離は、速度が速いほど長くなる。,○
Q41,片側ががけなどで安全に行き違いできない坂道を通行するときは、がけ側(谷側)の車があらかじめ安全な場所で停止して対向車に道をゆずる。,○
Q42,図の黄色の標示はA方向、B方向いずれを通行する車であっても追い越しのため、中央線をはみ出して通行することを禁止するものである。,×
Q43,横断歩道の手前100メートル以上のところで、大型自動二輪車を追い越そうとしたが、追い越し中に横断歩道の手前30メートル以内に入りそうだったので、追い越しををやめ、速やかに元へ戻った。,○
Q44,ブレーキは数回に分けて踏むと制動灯が点滅して後車に対してじゃまになるので、できるだけ分けて踏まない方がよい。,×
Q45,自動二輪車に追従中、後ろの車が自分の車を追い越そうとしたので、急いで追い越しを始めた。,×
Q46,タクシーを運転中、対向車線側に客が乗車の申し入れをしていたので、左の矢印のような転回をした。,×
Q47,正面の信号が黄色の点滅を表示しているときは、他の交通に注意しながら進行する。,○
Q48,これらの標識は、どちらもその先に踏切があることを表している。,○
Q49,警察官が灯火を頭上に上げている場合は、その交差点は信号が全部赤と同じである。,×
Q50,道路の左側部分が6メートル未満の見通しのよい道路であっても、道路の中央に黄色の実線(センターライン)があるときは、追い越しのため、右側部分にはみ出してはならない。,○
Q51,自転車道でも道路外の施設に出入りするためなら横切って通行してよい。,○
Q52,下り坂などで急にブレーキがきかなくなったときは、手早く減速チェンジをし、ハンドブレーキを引く方法がある。,○
Q53,この標識は、荷物の重さが5.5トンを超える車の通行はできないことを表している。,×
