Q1,歩道や路側帯のない道路に駐車するときは、道路の左側端に歩行者が通行できるだけの幅を残さなければならない。,×

Q2,違法な駐車は、他の交通に迷惑をおよぼすだけでなく、交通事故の原因となったりする。,○

Q3,安全速度とは、常に法定速度を守って走行することである。,×

Q4,第二種免許を受けられる人は、原則として21歳以上で、大型免許は普通免許、または大型特殊免許を受けていた期間が通算して3年以上の人である。,○

Q5,バスの運行時間中でなければ、タクシーをバスの停留所に駐車させても違反ではない。,○

Q6,夜間、信号機のない交差点を右折しようとして、交差点に近づいたら、対向二輪車が近づいてきた。二輪車の進路を予測できなかったので、急いで右折した。,×

Q7,白や黄の杖を持って歩いている人や、歩行補助者を使っていたり、その通行に支障のある高齢者が通行している場合には、あらかじめ手前で減速をして、これらの人が安全に通れるようにしなければならない。,×

Q8,安全地帯の停留所に路面電車が停車し、客の乗り降りをさせているときは、常にその後方で停止していなければならない。,×

Q9,乗客のいるタクシーを運転中に軽い接触事故を起こしたが、客に外傷がなかったのでそのまま運転し、目的地で降車させた。,×

Q10,進路変更、転回、後退などをしようとするときは、方向指示器で合図すべきで、手による合図はまぎらわしいので、さけるべきである。,×

Q11,車両通行帯の有無に関係なく、トンネル内は追い越し禁止である。,×

Q12,二輪車を運転してブレーキをかけるとき、前輪をロックしたときより後輪をロックした方が危険である。,×

Q13,雨の日、山道などを通行するときは、地盤がゆるんでいることがあるので、路肩に寄りすぎないようにする。,○

Q14,前方の自転車を追い越そうとしたが、左右にふらついており危険が予測されたので、危険を避けるためやむを得ず警音器を鳴らした。,○

Q16,このような標識がある道路では、この標識より向う側(前方)に駐車してもよい。,○

Q17,路線バスの運転者は、他の乗客の迷惑となるおそれのある物や車内を著しく汚損するおそれのある物を持っている人の乗車は、拒否することができる。,○

Q18,交差点の手前に黄色の車両通行帯境界線が標示されているところでは、右左折のためでも進路変更してはいけない。,×

Q19,タクシーを運転中、乗客から歩行者用道路を通るように求められたので、歩行者に注意しながら通行した。,○

Q20,高速道路の本線車線、加速車線、減速車線、登坂車線で故障や燃料切れなどで運転できなくなったときは、レッカー車を呼ぶなどして、速やかにこれらの場所から移動しなければならない。,○

Q21,図の標識を付けている車には、危険をさけるためやむを得ない場合以外、側方へ幅寄せしたり、前方へ割り込んだりしてはならない。,○

Q22,高速道路の本線車線では、追突などの危険があるので、いかなる場合でも車を止めてはいけない。,×

Q23,この標識のある車両通行帯では、路線バスなどの他に小型特殊自動車、原動機付自転車、軽車両が通行することができる。,○

Q24,故障車をやむを得ず一般車両でけん引するときは、丈夫なロープなどで確実につなぎ、ロープに30センチメートル平方以下の赤い布をつけなければならない。,×

Q25,事故による負傷者を救護するときは、できる限り手当てをすることも大切であるが、頭部にけがをしているときは、むやみに動かさないようにしなければならない。,○

Q26,タクシーを運転中、客が急に「右折してほしい」と言ったのでAの位置から図のような進路をとって右折した。,×

Q27,道路に面した場所に出入りするため、歩道や路側帯を横切る場合、人がいないときは必ずしも一時停止の必要はない。,×

Q28,危険をさけるためやむを得ない場合のほかは、急ブレーキをかけてはいけない。,○

Q29,オートマチック車は、チェンジレバーが「P」(パーキング)または「N」(ニュートラル)の位置にないときは、エンジンが始動しない構造になっており、「P」の位置で始動するのが基本である。,○

Q30,荷物の積みおろしで運転者がすぐに運転できるときは、車の右側の道路上に3.5メートル以上の余地がなくても駐車できる。,○

Q31,夜間、一般道路で故障した場合は、他の交通の妨げにならないよう車を移動し、非常点滅表示灯などをつけるか、停止表示器材を置く。,○

Q32,上り坂で前車に続いて停車したときは、前車が発進の際に後退しても衝突されない程度の車間距離をとるようにする。,○

Q33,この標識のある交差点で右折する小型特殊自動車は、原動機付自転車と同じように2段階右折をしなければならない。,×

Q34,夜間、高速道路を走行中、前方に自動二輪車を発見したが、二輪車は車体が小さく、尾灯も見えにくいので、特に距離感を誤らないように注意しながら走行した。,○

Q35,この標識と標示は、同じ意味である。,×

Q36,正面の信号が黄色の点滅をしているときは、停止位置で一時停止したうえ他の交通に注意しながら進行しなければならない。,×

Q37,自動車で通行中、この信号機の信号に対する黄色矢印の方向に進むことができる。,×

Q38,運転時の疲労の影響は、目に最も強く現れるので、疲労の度が高まるにつれて、見落としや見間違いが多くなる。,○

Q39,停留所に路線バスが止まっているときは、路線バスが発進するまでその横を通過してはならない。,×

Q40,このような標示がある場所には、車を乗り入れてはならない。,○

Q41,この標識は「駐車場」を表している。,×

Q42,この標識は、大型自動車以外の車は直進できないことを表している。,×

Q43,前車に続いて踏切を通過するときは、踏切の手前で一時停止、確認して列車がこなければ、踏切の向う側の交通状況に関係なく、急いで踏切内に入ってもよい。,×

Q44,本線車道とは、高速道路で通常高速走行する車線の部分で、加速車線、減速車線、登坂車線、路側帯、路肩を除いた部分をいう。,○

Q45,この標識は、荷物の重さが5.5トンを超える車の通行はできないことを表している。,×

Q46,この標識は「路肩がくずれやすいから注意せよ」ということを表わしている。,×

Q47,この標識のある場所では、タクシーは客の乗り降りのためであっても、駐停車禁止である。,○

Q48,実際の交通の場では、どちらかが先に進行するか、とっさに判断できない場合があるが、これらを解決するのがゆずり合いの気持ちである。,○

Q49,この標識がある通行帯では、大型貨物自動車と中型貨物自動車、大型特殊自動車は、もっとも左の車両通行帯を通行しなければならない。,○

Q50,この標識のある通行帯は、午前7時から午前9時までの時間以外は、他の自動車も通行してよい。,○

